,Track,Artist,Album,TrackID
1790,Foreground,Grizzly Bear,Veckatimest,6001
1791,Blueberry Rain,Andre Nickatina & Equipto,Horns and Halos,6003
1792,Kim,Eminem,The Marshall Mathers LP,6005
1793,Kim,Eminem,The Marshall Mathers LP,6007
1794,"Flightless Bird, American Mouth",Iron & Wine,The Shepherd's Dog,6009
1795,Naked As We Came,Iron & Wine,Our Endless Numbered Days,6011
1796,Boy With a Coin,Iron & Wine,The Shepherd's Dog,6013
1797,Love and Some Verses,Iron & Wine,Our Endless Numbered Days,6015
1798,Shorty Wanna Be a Thug,2Pac,All Eyez On Me (Remastered),6017
1799,Caught In a Verse,Andre Nickatina,"Gun-Mouth 4 Hire: Horns and Halos, Vol. 2 (Audio Version)",6019
1800,Alligator Blood,Andre Nickatina,Andre Nickatina & Nick Peace Present Hell's Kitchen,6021
1801,She Wants Me,Living Legends,The Gathering,6023
1802,After Hours (Extended Euro Mix),Living Legends,The Gathering,6025
1803,War and Peace,Living Legends,The Gathering,6027
1804,Fears of a Coke Lord,Andre Nickatina,"Daiquiri Factory - Cocaine Raps, Vol. 2",6029
1805,Soul of a Coke Dealer,Andre Nickatina,Conversation With a Devil,6031
1806,How You Feel,Mac Dre featuring Keak Da Sneak & Dola Ike,The Appearances,6033
1807,Lux Aeterna,Clint Mansell,Requiem for a Dream (Soundtrack from the Motion Picture),6035
1808,Turnt,New Boyz,Skinny Jeanz and a Mic (Bonus Track Version),6037
1809,Buttons,The Pussycat Dolls featuring Big Snoop Dogg,Buttons - Single,6039
1810,Robots (Live),Flight of the Conchords,The Distant Future - EP,6041
1811,"Xxplosive (feat. Hittman, Six-Two, Nate Dogg & Kurupt)",Dr. Dre,The Chronic 2001,6043
1812,Bodies,Drowning Pool,Sinner,6045
1813,Down With the Sickness,Disturbed,The Sickness,6047
1814,Comfy In Nautica,Panda Bear,Person Pitch,6049
1815,Take Pills,Panda Bear,Person Pitch,6051
1816,O magnum mysterium - 2008.12.13,University of Utah Singers,2008.12.13 Carol of Joy,6053
1817,Bros,Panda Bear,Person Pitch,6055
1818,I'm Not,Panda Bear,Person Pitch,6057
1819,Good Girl / Carrots,Panda Bear,Person Pitch,6059
1820,Search for Delicious,Panda Bear,Person Pitch,6061
1821,Ponytail,Panda Bear,Person Pitch,6063
1822,Walking On a Dream,Empire of the Sun,Walking On a Dream,6065
1823,Use Somebody,Kings of Leon,Only By the Night (Deluxe Version),6067
1824,International,Baaba Maal,Television,6069
1825,Tanam Kiravani,Shankar,Eternal Light,6071
1826,Raga Bairagi Todi: Alap,Ravi Shankar,Spirit of India,6073
1827,Boom Boom Pow,Black Eyed Peas,The E.N.D. (The Energy Never Dies),6075
1828,Blessa,Toro y Moi,Causers of This (Bonus Track Version),6077
1829,Talamak,Toro y Moi,Causers of This (Bonus Track Version),6079
1830,Low Shoulders,Toro y Moi,Causers of This (Bonus Track Version),6081
1831,Lust for Life,Girls,Album (Bonus Track Version),6083
1832,Animal,Miike Snow,Miike Snow,6085
1833,Bluish,Animal Collective,Merriweather Post Pavilion,6087
1834,In the Flowers,Animal Collective,Merriweather Post Pavilion,6089
1835,No More Runnin,Animal Collective,Merriweather Post Pavilion,6091
1836,Guys Eyes,Animal Collective,Merriweather Post Pavilion,6093
1837,Lion In a Coma,Animal Collective,Merriweather Post Pavilion,6095
1838,Also Frightened,Animal Collective,Merriweather Post Pavilion,6097
1839,Standing On the Shore,Empire of the Sun,Walking On a Dream,6099
1840,Half Mast,Empire of the Sun,Walking On a Dream,6101
1841,U Beezy,Andre Nickatina & Mac Dre,A Tale of Two Andres,6103
1842,Drug Luv,Andre Nickatina & Mac Dre,A Tale of Two Andres,6105
1843,Honeycomb (feat. Nocturnal Hustlers),Andre Nickatina & Mac Dre,A Tale of Two Andres,6107
1844,Tony Montana,Andre Nickatina,KHAN! The Me Generation,6109
1845,Nicky's (Strip Club),Andre Nickatina,KHAN! The Me Generation,6111
1846,Hang On,Dr. Dog,Fate (Bonus Track Version),6113
1847,The Breeze,Dr. Dog,Fate (Bonus Track Version),6115
1848,Smell Yo Dick,Riskay,Smell Yo Dick - Single,6117
1849,No Hope Kids,Wavves,Wavvves (Bonus Track Version),6119
1850,So Bored,Wavves,Wavvves (Bonus Track Version),6121
1851,Rainbow Everywhere,Wavves,Wavvves (Bonus Track Version),6123
1852,Laura,Girls,Album (Bonus Track Version),6125
1853,Ghost Mouth,Girls,Album (Bonus Track Version),6127
1854,Big Bad Mean M**********r,Girls,Album (Bonus Track Version),6129
1855,Hellhole Ratrace,Girls,Album (Bonus Track Version),6131
1856,Headache,Girls,Album (Bonus Track Version),6133
1857,Summertime,Girls,Album (Bonus Track Version),6135
1858,Lauren Marie,Girls,Album (Bonus Track Version),6137
1859,Morning Light,Girls,Album (Bonus Track Version),6139
1860,Curls,Girls,Album (Bonus Track Version),6141
1861,Darling,Girls,Album (Bonus Track Version),6143
1862,End of the World (Bonus Track),Girls,Album (Bonus Track Version),6145
1863,Gimmie That Nutt,Eazy-e,It's On (Dr. Dre) 187um Killa,6149
1864,Real Muthaphuckkin' G's,Eazy-e,Gangsta Memorial Edition,6151
1865,Gimme the Loot,The Notorious B.I.G.,Ready to Die - The Remaster,6153
1866,God Damned,Girls,Album (Bonus Track Version),6155
1867,Oh My God (Remix),A Tribe Called Quest featuring Busta Rhymes,"Hits, Rarities & Remixes",6157
1868,Lyrics to Go (Tumblin' Dice Remix),A Tribe Called Quest,"Hits, Rarities & Remixes",6159
1869,To the Beat,Rahzel,Make the Music 2000,6161
1870,Make the Music 2000,Rahzel,Make the Music 2000,6163
1871,Curtains Up (Skit),Eminem,The Eminem Show,6165
1872,White America,Eminem,The Eminem Show,6167
1873,Business,Eminem,The Eminem Show,6169
1874,Square Dance,Eminem,The Eminem Show,6171
1875,The Kiss (Skit),Eminem,The Eminem Show,6173
1876,Soldier,Eminem,The Eminem Show,6175
1877,Say Goodbye Hollywood,Eminem,The Eminem Show,6177
1878,Drips,Eminem & Obie Trice,The Eminem Show,6179
1879,Paul Rosenberg (Skit),Eminem,The Eminem Show,6181
1880,Superman,Eminem & Dina Rae,The Eminem Show,6183
1881,Hailie's Song,Eminem,The Eminem Show,6185
1882,Steve Berman (Skit),Eminem,The Eminem Show,6187
1883,When the Music Stops,Eminem,The Eminem Show,6189
1884,Say What U Say,Eminem & Dr. Dre,The Eminem Show,6191
1885,My Dad's Gone Crazy,Eminem,The Eminem Show,6193
1886,Curtains Close (Skit),Eminem,The Eminem Show,6195
1887,A*s Like That,Eminem,Encore (Deluxe Version),6197
1888,Puke,Eminem,Encore (Deluxe Version),6199
1889,Brain Stew,Green Day,Insomniac,6201
1890,Welcome to Paradise,Green Day,Dookie,6203
1891,Loser,Beck,Mellow Gold,6205
1892,Space Oddity,David Bowie,Best of Bowie,6207
1893,Cantaloupe,Baaba Maal,Television,6209
1894,Daane Lenol,Baaba Maal & Mansour Seck,Djam Leelii - The Adventurers,6211
1895,Koni,Baaba Maal,Nomad Soul,6213
1896,Burial,Miike Snow,Miike Snow,6215
1897,Silvia,Miike Snow,Miike Snow,6217
1898,Song for No One,Miike Snow,Miike Snow,6219
1899,Sans soleil,Miike Snow,Miike Snow,6221
1900,A Horse Is Not a Home,Miike Snow,Miike Snow,6223
1901,Cult Logic,Miike Snow,Miike Snow,6225
1902,Plastic Jungle,Miike Snow,Miike Snow,6227
1903,In Search Of,Miike Snow,Miike Snow,6229
1904,Faker,Miike Snow,Miike Snow,6231
1905,Fake Palindromes,Andrew Bird,The Mysterious Production of Eggs,6233
1906,Fangela,Here We Go Magic,Here We Go Magic,6235
1907,Tunnelvision,Here We Go Magic,Here We Go Magic,6237
1908,Only Pieces,Here We Go Magic,Here We Go Magic,6239
1909,Ahab,Here We Go Magic,Here We Go Magic,6241
1910,Black & Blue,Miike Snow,Miike Snow,6243
1911,Hiphopopotamus Vs. Rhymenoceros (feat. Rhymenoceros and the Hiphopopotamus),Flight of the Conchords,Flight of the Conchords,6245
1912,Ate Miles from the City of Dope,Andre Nickatina & Equipto,Bullet Symphony - Horns and Halos #3,6247
1913,Street Talkin',Slick Rick & OutKast,The Art of Story Telling,6249
1914,Investigative Reports,GZA the Genius,Liquid Swords,6251
1915,1. Requiem: I. Introït,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6253
1916,2. Requiem: II. Kyrie,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6255
1917,3. Requiem: III. Domine Jesu Christe,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6257
1918,4. Requiem: IV. Sanctus,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6259
1919,6. Requiem: VI. Agnus Dei,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6261
1920,7. Requiem: VII. Lux Aeterna,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6263
1921,8. Requiem: VIII. Libera Me,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6265
1922,9. Requiem: IX. In Paradisum,Coro Dell'Accademia Nazionale Di Santa Cecilia,In Paradisum: Fauré - Duruflé: Requiem,6267
1923, Purple Kush,Living Legends & Sunspot Jonz,"Legendary Music, Vol. 1",6269
1924,Bakin' Soda In Minnesota,Andre Nickatina,"Daiquiri Factory - Cocaine Raps, Vol. 2",6271
1925,That's Wusup,Mac Dre,Ronald Dregon,6273
1926,It Was a Good Day,Ice Cube,Ice Cube: Greatest Hits,6275
1927,Flagpole Sitta - Harvey Danger Tribute Version,Punked Out,Flagpole Sitta - Harvey Danger Tribute Version,6277
1928,Prismatic Room,Crystal Stilts,Alight of Night,6279
1929,The Dazzled,Crystal Stilts,Alight of Night,6281
1930,Departure,Crystal Stilts,Alight of Night,6283
1931,Crystal Stilts,Crystal Stilts,Alight of Night,6285
1932,You and Eye,Headlights,Wildlife (Deluxe Version),6287
1933,Happiness,Dead Prez,Let's Get Free,6289
1934,Propaganda,Dead Prez,Let's Get Free,6291
1935,Swing Tree,Discovery,LP (Bonus Track Version),6293
1936,Osaka Loop Line,Discovery,LP (Bonus Track Version),6295
1937,Spending All My Time,Aaron Fresh,Spending All My Time - Single,6297
1938,Don't Ever F*****g Question That,Atmosphere,Lucy Ford: The Atmosphere EP's,6299
1939,Day Tripper,Beatles,Past Masters Vol. 2,6301
1940,Lady Madonna,Beatles,Past Masters Vol. 2,6303
1941,Hey Jude,Beatles,Past Masters Vol. 2,6305
1942,The Inner Light,Beatles,Past Masters Vol. 2,6307
1943,Jerk It Out,Ceasers Palace,,6309
1944,Hold The Line feat. Mr. Lex &,Major Lazer,Guns Don't Kill People...Lazer,6311
1945,When You Hear The Bassline fea,Major Lazer,Guns Don't Kill People...Lazer,6313
1946,Can't Stop Now feat. Mr. Vegas,Major Lazer,Guns Don't Kill People...Lazer,6315
1947,Lazer Theme feat. Future Troub,Major Lazer,Guns Don't Kill People...Lazer,6317
1948,Anything Goes feat. Turbulence,Major Lazer,Guns Don't Kill People...Lazer,6319
1949,Cash Flow feat. Jah Dan,Major Lazer,Guns Don't Kill People...Lazer,6321
1950,Mary Jane feat. Mr. Evil & Map,Major Lazer,Guns Don't Kill People...Lazer,6323
1951,Bruk Out feat. T.O.K & Ms. Thi,Major Lazer,Guns Don't Kill People...Lazer,6325
1952,What U Like feat. Amanda Blank,Major Lazer,Guns Don't Kill People...Lazer,6327
1953,Keep It Goin' Louder feat. Nin,Major Lazer,Guns Don't Kill People...Lazer,6329
1954,Pon de Floor feat. Vybz Kartel,Major Lazer,Guns Don't Kill People...Lazer,6331
1955,Baby feat. Prince Zimboo,Major Lazer,Guns Don't Kill People...Lazer,6333
1956,Jump Up feat. Leftside & Supah,Major Lazer,Guns Don't Kill People...Lazer,6335
1957,Neighborhood #1 (Tunnels),Arcade Fire,Funeral,6337
1958,Neighborhood #2 (Laïka),Arcade Fire,Funeral,6339
1959,Une Année Sans Lumière,Arcade Fire,Funeral,6341
1960,Neighborhood #3 (Power Out),Arcade Fire,Funeral,6343
1961,Neighborhood #4 (7 Kettles),Arcade Fire,Funeral,6345
1962,Crown of Love,Arcade Fire,Funeral,6347
1963,Wake Up,Arcade Fire,Funeral,6349
1964,Haïti,Arcade Fire,Funeral,6351
1965,Rebellion (Lies),Arcade Fire,Funeral,6353
1966,In the Backseat,Arcade Fire,Funeral,6355
1967,Black Mirror,Arcade Fire,Neon Bible,6357
1968,Keep the Car Running,Arcade Fire,Neon Bible,6359
1969,Neon Bible,Arcade Fire,Neon Bible,6361
1970,Intervention,Arcade Fire,Neon Bible,6363
1971,Black Wave-Bad Vibrations,Arcade Fire,Neon Bible,6365
1972,Ocean of Noise,Arcade Fire,Neon Bible,6367
1973,The Well and the Lighthouse,Arcade Fire,Neon Bible,6369
1974,(Antichrist Television Blues),Arcade Fire,Neon Bible,6371
1975,Windowsill,Arcade Fire,Neon Bible,6373
1976,No Cars Go,Arcade Fire,Neon Bible,6375
1977,My Body is a Cage,Arcade Fire,Neon Bible,6377
1978,Horchata,Vampire Weekend,Contra,6379
1979,White Sky,Vampire Weekend,Contra,6381
1980,Holiday,Vampire Weekend,Contra,6383
1981,California English,Vampire Weekend,Contra,6385
1982,Taxi Cab,Vampire Weekend,Contra,6387
1983,Run,Vampire Weekend,Contra,6389
1984,Cousins,Vampire Weekend,Contra,6391
1985,Giving Up The Gun,Vampire Weekend,Contra,6393
1986,Dipomat's Son,Vampire Weekend,Contra,6395
1987,I Think Ur A Contra,Vampire Weekend,Contra,6397
1988,Did You See The Words,Animal Collective,Feels,6399
1989,Grass,Animal Collective,Feels,6401
1990,Flesh Canoe,Animal Collective,Feels,6403
1991,The Purple Bottle,Animal Collective,Feels,6405
1992,Bees,Animal Collective,Feels,6407
1993,Banshee Beat,Animal Collective,Feels,6409
1994,Daffy Duck,Animal Collective,Feels,6411
1995,Loch Raven,Animal Collective,Feels,6413
1996,Turn Into Something,Animal Collective,Feels,6415
1997,Baha'i Healing Prayer,Blue Scholars,Bayani Redux,6417
1998,Second Chapter,Blue Scholars,Bayani Redux,6419
1999,Opening Salvo,Blue Scholars,Bayani Redux,6421
2000,North By Northwest,Blue Scholars,Bayani Redux,6423
2001,Ordinary Guys,Blue Scholars,Bayani Redux,6425
2002,Still Got Love,Blue Scholars,Bayani Redux,6427
2003,Bayani,Blue Scholars,Bayani Redux,6429
2004,Loyalty,Blue Scholars,Bayani Redux,6431
2005,Fire For The People,Blue Scholars,Bayani Redux,6433
2006,Xenophobia,Blue Scholars,Bayani Redux,6435
2007,The Distance,Blue Scholars,Bayani Redux,6437
2008,Back Home,Blue Scholars,Bayani Redux,6439
2009,50 Thousand Deep,Blue Scholars,Bayani Redux,6441
2010,Morning Of America,Blue Scholars,Bayani Redux,6443
2011,Joe Metro,Blue Scholars,Bayani Redux,6445
2012,27,Blue Scholars,Bayani Redux,6447
2013,Southbound,Blue Scholars,Bayani Redux,6449
2014,Dawn Song (Feat. Shad),Blue Scholars,Bayani Redux,6451
2015,I Ain't No Joke,Eric B & Rakim,Paid in Full,6453
2016,Eric B. Is on the Cut,Eric B & Rakim,Paid in Full,6455
2017,My Melody,Eric B & Rakim,Paid in Full,6457
2018,As the Rhyme Goes On,Eric B & Rakim,Paid in Full,6459
2019,Chinese Arithmetic,Eric B & Rakim,Paid in Full,6461
2020,I Know You Got Soul,Eric B & Rakim,Paid in Full,6463
2021,Move the Crowd,Eric B & Rakim,Paid in Full,6465
2022,Paid in Full,Eric B & Rakim,Paid in Full,6467
2023,Eric B. Is President,Eric B & Rakim,Paid in Full,6469
2024,Extended Beat,Eric B & Rakim,Paid in Full,6471
2025,La-Rose,Sleep ∞ Over,"Outer Limits 7""",6473
2026,Outer Limits,Sleep ∞ Over,"Outer Limits 7""",6475
2027,A Manner To Act,Ra Ra Riot,The Rhumb Line,6477
2028,Can You Tell,Ra Ra Riot,The Rhumb Line,6479
2029,Dying Is Fine,Ra Ra Riot,The Rhumb Line,6481
2030,Ghost Under Rocks,Ra Ra Riot,The Rhumb Line,6483
2031,"Oh, La",Ra Ra Riot,The Rhumb Line,6485
2032,Run My Mouth,Ra Ra Riot,The Rhumb Line,6487
2033,St. Peter's Day Festival,Ra Ra Riot,The Rhumb Line,6489
2034,Suspended In Gaffa,Ra Ra Riot,The Rhumb Line,6491
2035,Too Too Too Fast,Ra Ra Riot,The Rhumb Line,6493
2036,Winter '05,Ra Ra Riot,The Rhumb Line,6495
2037,Get Up,Washed Out,Life of Leisure,6497
2038,New Theory,Washed Out,Life of Leisure,6499
2039,Hold Out,Washed Out,Life of Leisure,6501
2040,Feel It All Around,Washed Out,Life of Leisure,6503
2041,Lately,Washed Out,Life of Leisure,6505
2042,You'll See It,Washed Out,Life of Leisure,6507
2043,Speak to Me/Breathe,Pink Floyd,The Dark Side of the Moon,6509
2044,On the Run,Pink Floyd,The Dark Side of the Moon,6511
2045,Time,Pink Floyd,The Dark Side of the Moon,6513
2046,The Great Gig in the Sky,Pink Floyd,The Dark Side of the Moon,6515
2047,Money,Pink Floyd,The Dark Side of the Moon,6517
2048,Us and Them,Pink Floyd,The Dark Side of the Moon,6519
2049,Any Colour You Like,Pink Floyd,The Dark Side of the Moon,6521
2050,Brain Damage,Pink Floyd,The Dark Side of the Moon,6523
2051,Eclipse,Pink Floyd,The Dark Side of the Moon,6525
2052,Dance Yrself Clean,LCD Soundsystem,This Is Happening,6527
2053,Drunk Girls,LCD Soundsystem,This Is Happening,6529
2054,One Touch,LCD Soundsystem,This Is Happening,6531
2055,All I Want,LCD Soundsystem,This Is Happening,6533
2056,I Can Change,LCD Soundsystem,This Is Happening,6535
2057,You Wanted A Hit,LCD Soundsystem,This Is Happening,6537
2058,Pow Pow,LCD Soundsystem,This Is Happening,6539
2059,Somebody's Calling Me,LCD Soundsystem,This Is Happening,6541
2060,Home,LCD Soundsystem,This Is Happening,6543
2061,Death March,Immortal Technique,The 3rd World,6545
2062,That's What It Is,Immortal Technique,The 3rd World,6547
2063,Harlem Renaissance,Immortal Technique,The 3rd World,6549
2064,Lick Shot (feat. Crooked I & C,Immortal Technique,The 3rd World,6551
2065,Apocrypha,Immortal Technique,The 3rd World,6553
2066,Golpe De Estado (feat. Tempera,Immortal Technique,The 3rd World,6555
2067,The 3rd World,Immortal Technique,The 3rd World,6557
2068,Hollywood Driveby (feat. Psyco,Immortal Technique,The 3rd World,6559
2069,Reverse Pimpology (feat. Mojo),Immortal Technique,The 3rd World,6561
2070,Open Your Eyes,Immortal Technique,The 3rd World,6563
2071,Payback (feat. Diabolic & Ras,Immortal Technique,The 3rd World,6565
2072,Adios Uncle Tom (Skit),Immortal Technique,The 3rd World,6567
2073,Stronghold Grip (feat. Poison,Immortal Technique,The 3rd World,6569
2074,Mistakes,Immortal Technique,The 3rd World,6571
2075,Parole (Evil Genius Mix),Immortal Technique,The 3rd World,6573
2076,Crimes Of The Heart (feat. May,Immortal Technique,The 3rd World,6575
2077,"Monster (feat. Jay-Z, Rick Ros",Kanye West,"Monster (feat. Jay-Z, Rick Ros",6577
2078,Home,Glasser,Ring,6579
2079,Endless Summer,Still Corners,"7""",6581
2080,Intro,The xx,xx,6583
2081,Vcr,The xx,xx,6585
2082,Crystalised,The xx,xx,6587
2083,Islands,The xx,xx,6589
2084,Heart Skipped A Beat,The xx,xx,6591
2085,Fantasy,The xx,xx,6593
2086,Shelter,The xx,xx,6595
2087,Basic Space,The xx,xx,6597
2088,Infinity,The xx,xx,6599
2089,Night Time,The xx,xx,6601
2090,Stars,The xx,xx,6603
2091,Teach Me How to Dougie,Cali Swag District,Teach Me How to Dougie - EP,6605
2092,Lollipop,Lil Wayne & Static Major,Tha Carter III,6607
2093,Human Beat Box,Fat Boys,The Best of the Fat Boys,6609
2094,The Lion King,The Beat,The Beat 2010,6611
2095,hahahaha jk? (produced by boi-,Das Racist,"Sit Down, Man",6613
2096,Example,Curren$y,Pilot Talk,6615
2097,Audio Dope II,Curren$y,Pilot Talk,6617
2098,King Kong,Curren$y,Pilot Talk,6619
2099,Seat Change,Curren$y & Snoop Dogg,Pilot Talk,6621
2100,Breakfast,Curren$y,Pilot Talk,6623
2101,Roasted,"Curren$y, Trademark & Young Roddy",Pilot Talk,6625
2102,Skybourne,"Curren$y, Big Krit & Smoke DZA",Pilot Talk,6627
2103,The Hangover,Curren$y & Mikey Rocks,Pilot Talk,6629
2104,The Day,"Curren$y, Mos Def & Jay Electronica",Pilot Talk,6631
2105,Prioritize,Curren$y & Nesby Phips,Pilot Talk,6633
2106,Chilled Coughphee,Curren$y & Devin the Dude,Pilot Talk,6635
2107,Address,Curren$y & Stalley,Pilot Talk,6637
2108,Life Under the Scope,Curren$y,Pilot Talk,6639
2109,Feel Me (Intro),Big Boi,Sir Lucious Left Foot... The Son of Chico Dusty,6641
2110,Daddy Fat Sax,Big Boi,Sir Lucious Left Foot... The Son of Chico Dusty,6643
2111,Turns Me On,"Big Boi, Sleepy Brown & Joi",Sir Lucious Left Foot... The Son of Chico Dusty,6645
2112,Follow Us,Big Boi & Vonnegutt,Sir Lucious Left Foot... The Son of Chico Dusty,6647
